id,name,score1,score2
9206,Student_9206,72,73
9207,Student_9207,58,89
9208,Student_9208,91,69
9209,Student_9209,55,100
9210,Student_9210,90,82
9211,Student_9211,76,53
9212,Student_9212,94,80
9213,Student_9213,63,59
9214,Student_9214,53,51
9215,Student_9215,81,54
9216,Student_9216,63,66
9217,Student_9217,66,98
9218,Student_9218,69,82
9219,Student_9219,65,99
9220,Student_9220,94,78
9221,Student_9221,60,82
9222,Student_9222,60,54
9223,Student_9223,98,69
9224,Student_9224,97,61
9225,Student_9225,87,58
9226,Student_9226,77,93
9227,Student_9227,85,61
9228,Student_9228,80,95
9229,Student_9229,96,56
9230,Student_9230,79,80
9231,Student_9231,67,87
9232,Student_9232,58,67
9233,Student_9233,52,74
9234,Student_9234,88,91
9235,Student_9235,100,83
9236,Student_9236,98,94
9237,Student_9237,76,95
9238,Student_9238,91,70
9239,Student_9239,83,100
9240,Student_9240,90,61
9241,Student_9241,85,62
9242,Student_9242,66,82
9243,Student_9243,60,86
9244,Student_9244,65,83
9245,Student_9245,90,69
9246,Student_9246,62,74
9247,Student_9247,90,81
9248,Student_9248,98,82
9249,Student_9249,96,67
9250,Student_9250,85,99
9251,Student_9251,100,66
9252,Student_9252,98,96
9253,Student_9253,91,97
9254,Student_9254,72,63
9255,Student_9255,63,56
9256,Student_9256,94,70
9257,Student_9257,98,50
9258,Student_9258,86,62
9259,Student_9259,69,68
9260,Student_9260,58,62
9261,Student_9261,64,88
9262,Student_9262,58,96
9263,Student_9263,56,73
9264,Student_9264,55,91
9265,Student_9265,79,51
9266,Student_9266,59,83
9267,Student_9267,81,53
9268,Student_9268,56,86
9269,Student_9269,95,71
9270,Student_9270,72,97
9271,Student_9271,89,93
9272,Student_9272,62,83
9273,Student_9273,53,97
9274,Student_9274,70,71
9275,Student_9275,60,89
9276,Student_9276,75,87
9277,Student_9277,75,93
9278,Student_9278,56,99
9279,Student_9279,92,77
9280,Student_9280,85,91
9281,Student_9281,56,77
9282,Student_9282,66,84
9283,Student_9283,59,90
9284,Student_9284,97,75
9285,Student_9285,90,86
9286,Student_9286,99,100
9287,Student_9287,95,53
9288,Student_9288,81,74
9289,Student_9289,81,61
9290,Student_9290,58,92
9291,Student_9291,57,98
9292,Student_9292,64,51
9293,Student_9293,85,60
9294,Student_9294,58,85
9295,Student_9295,70,92
9296,Student_9296,97,52
9297,Student_9297,64,72
9298,Student_9298,60,90
9299,Student_9299,94,55
9300,Student_9300,100,95
9301,Student_9301,92,58
9302,Student_9302,91,94
9303,Student_9303,69,79
9304,Student_9304,83,79
9305,Student_9305,81,98
9306,Student_9306,76,84
9307,Student_9307,60,95
9308,Student_9308,64,56
9309,Student_9309,74,54
9310,Student_9310,100,94
9311,Student_9311,73,66
9312,Student_9312,98,72
9313,Student_9313,80,64
9314,Student_9314,93,65
9315,Student_9315,77,54
9316,Student_9316,56,95
9317,Student_9317,59,89
9318,Student_9318,62,83
9319,Student_9319,90,57
9320,Student_9320,68,91
9321,Student_9321,65,80
9322,Student_9322,93,66
9323,Student_9323,96,67
9324,Student_9324,58,52
9325,Student_9325,59,85
9326,Student_9326,86,63
9327,Student_9327,98,71
9328,Student_9328,94,65
9329,Student_9329,82,50
9330,Student_9330,76,80
9331,Student_9331,63,66
9332,Student_9332,100,82
9333,Student_9333,50,68
9334,Student_9334,74,100
9335,Student_9335,55,93
9336,Student_9336,59,54
9337,Student_9337,92,72
9338,Student_9338,96,63
9339,Student_9339,99,83
9340,Student_9340,73,96
9341,Student_9341,68,78
9342,Student_9342,57,50
9343,Student_9343,65,88
9344,Student_9344,92,63
9345,Student_9345,71,56
9346,Student_9346,100,86
9347,Student_9347,94,86
9348,Student_9348,87,52
9349,Student_9349,98,97
9350,Student_9350,85,56
9351,Student_9351,69,52
9352,Student_9352,72,91
9353,Student_9353,88,53
9354,Student_9354,50,99
9355,Student_9355,95,86
9356,Student_9356,80,57
9357,Student_9357,71,84
9358,Student_9358,67,69
9359,Student_9359,99,88
9360,Student_9360,66,77
9361,Student_9361,66,99
9362,Student_9362,81,76
9363,Student_9363,68,96
9364,Student_9364,77,60
9365,Student_9365,51,54
9366,Student_9366,74,83
9367,Student_9367,61,66
9368,Student_9368,89,72
9369,Student_9369,93,89
9370,Student_9370,62,80
9371,Student_9371,96,97
9372,Student_9372,79,92
9373,Student_9373,55,86
9374,Student_9374,95,67
9375,Student_9375,86,57
9376,Student_9376,72,83
9377,Student_9377,54,67
9378,Student_9378,96,91
9379,Student_9379,63,68
9380,Student_9380,54,77
9381,Student_9381,86,64
9382,Student_9382,83,80
9383,Student_9383,81,73
9384,Student_9384,57,67
9385,Student_9385,71,82
9386,Student_9386,55,67
9387,Student_9387,97,72
9388,Student_9388,100,55
9389,Student_9389,85,65
9390,Student_9390,59,66
9391,Student_9391,97,69
9392,Student_9392,67,88
9393,Student_9393,56,54
9394,Student_9394,83,55
9395,Student_9395,58,65
9396,Student_9396,87,73
9397,Student_9397,59,64
9398,Student_9398,80,64
9399,Student_9399,80,68
9400,Student_9400,69,64
9401,Student_9401,73,71
9402,Student_9402,95,83
9403,Student_9403,100,52
9404,Student_9404,77,83
9405,Student_9405,96,52
9406,Student_9406,54,72
9407,Student_9407,85,72
9408,Student_9408,64,54
9409,Student_9409,69,56
9410,Student_9410,57,56
9411,Student_9411,80,68
9412,Student_9412,81,66
9413,Student_9413,78,81
9414,Student_9414,57,73
9415,Student_9415,81,82
9416,Student_9416,99,97
9417,Student_9417,60,66
9418,Student_9418,81,96
9419,Student_9419,100,50
9420,Student_9420,73,79
9421,Student_9421,98,61
9422,Student_9422,74,69
9423,Student_9423,100,83
9424,Student_9424,55,88
9425,Student_9425,98,91
9426,Student_9426,83,66
9427,Student_9427,84,73
9428,Student_9428,79,60
9429,Student_9429,95,62
9430,Student_9430,63,98
9431,Student_9431,73,67
9432,Student_9432,90,56
9433,Student_9433,95,95
9434,Student_9434,92,73
9435,Student_9435,64,56
9436,Student_9436,55,73
9437,Student_9437,100,64
9438,Student_9438,95,95
9439,Student_9439,72,84
9440,Student_9440,80,61
9441,Student_9441,65,59
9442,Student_9442,92,81
9443,Student_9443,88,85
9444,Student_9444,97,59
9445,Student_9445,100,71
9446,Student_9446,91,77
9447,Student_9447,53,51
9448,Student_9448,50,75
9449,Student_9449,82,50
9450,Student_9450,80,87
9451,Student_9451,50,99
9452,Student_9452,78,77
9453,Student_9453,94,93
9454,Student_9454,78,80
9455,Student_9455,90,51
9456,Student_9456,90,94
9457,Student_9457,100,89
9458,Student_9458,100,86
9459,Student_9459,94,98
9460,Student_9460,87,83
9461,Student_9461,61,78
9462,Student_9462,66,62
9463,Student_9463,79,78
9464,Student_9464,91,90
9465,Student_9465,72,54
9466,Student_9466,91,99
9467,Student_9467,89,68
9468,Student_9468,58,100
9469,Student_9469,71,72
9470,Student_9470,75,89
9471,Student_9471,84,85
9472,Student_9472,56,85
9473,Student_9473,85,74
9474,Student_9474,75,69
9475,Student_9475,93,80
9476,Student_9476,86,73
9477,Student_9477,99,70
9478,Student_9478,86,82
9479,Student_9479,80,97
9480,Student_9480,86,70
9481,Student_9481,57,76
9482,Student_9482,54,67
9483,Student_9483,91,60
9484,Student_9484,52,62
9485,Student_9485,95,80
9486,Student_9486,65,87
9487,Student_9487,54,67
9488,Student_9488,60,73
9489,Student_9489,75,56
9490,Student_9490,94,52
9491,Student_9491,94,98
9492,Student_9492,90,57
9493,Student_9493,94,76
9494,Student_9494,65,98
9495,Student_9495,66,52
9496,Student_9496,94,81
9497,Student_9497,99,66
9498,Student_9498,72,73
9499,Student_9499,82,91
9500,Student_9500,95,54
9501,Student_9501,100,91
9502,Student_9502,59,99
9503,Student_9503,80,81
9504,Student_9504,77,83
9505,Student_9505,51,86
9506,Student_9506,55,52
9507,Student_9507,86,58
9508,Student_9508,66,56
9509,Student_9509,56,50
9510,Student_9510,95,54
9511,Student_9511,58,96
9512,Student_9512,71,64
9513,Student_9513,84,69
9514,Student_9514,86,51
9515,Student_9515,60,87
9516,Student_9516,87,65
9517,Student_9517,97,78
9518,Student_9518,68,51
9519,Student_9519,55,51
9520,Student_9520,71,65
9521,Student_9521,90,63
9522,Student_9522,66,93
9523,Student_9523,51,100
9524,Student_9524,71,61
9525,Student_9525,88,72
9526,Student_9526,85,84
9527,Student_9527,80,86
9528,Student_9528,92,62
9529,Student_9529,59,95
9530,Student_9530,65,77
9531,Student_9531,60,89
9532,Student_9532,100,64
9533,Student_9533,94,78
9534,Student_9534,80,95
9535,Student_9535,85,52
9536,Student_9536,95,64
9537,Student_9537,80,78
9538,Student_9538,56,73
9539,Student_9539,57,89
9540,Student_9540,88,79
9541,Student_9541,91,82
9542,Student_9542,84,85
9543,Student_9543,50,59
9544,Student_9544,95,99
9545,Student_9545,56,82
9546,Student_9546,53,52
9547,Student_9547,70,95
9548,Student_9548,52,77
9549,Student_9549,88,58
9550,Student_9550,100,52
9551,Student_9551,89,70
9552,Student_9552,63,53
9553,Student_9553,91,85
9554,Student_9554,51,100
9555,Student_9555,57,52
9556,Student_9556,73,95
9557,Student_9557,96,67
9558,Student_9558,74,50
9559,Student_9559,80,78
9560,Student_9560,94,68
9561,Student_9561,72,53
9562,Student_9562,77,74
9563,Student_9563,74,70
9564,Student_9564,73,78
9565,Student_9565,53,52
9566,Student_9566,75,68
9567,Student_9567,73,51
9568,Student_9568,71,80
9569,Student_9569,84,59
9570,Student_9570,93,63
9571,Student_9571,92,94
9572,Student_9572,97,93
9573,Student_9573,84,78
9574,Student_9574,67,88
9575,Student_9575,71,53
9576,Student_9576,69,84
9577,Student_9577,91,76
9578,Student_9578,76,54
9579,Student_9579,86,81
9580,Student_9580,60,58
9581,Student_9581,67,50
9582,Student_9582,75,61
9583,Student_9583,72,87
9584,Student_9584,86,54
9585,Student_9585,52,89
9586,Student_9586,88,94
9587,Student_9587,98,62
9588,Student_9588,64,79
9589,Student_9589,76,98
9590,Student_9590,71,59
9591,Student_9591,95,70
9592,Student_9592,84,80
9593,Student_9593,62,73
9594,Student_9594,69,78
9595,Student_9595,69,97
9596,Student_9596,84,71
9597,Student_9597,81,94
9598,Student_9598,64,88
9599,Student_9599,85,88
9600,Student_9600,80,69
9601,Student_9601,51,77
9602,Student_9602,98,92
9603,Student_9603,57,91
9604,Student_9604,71,87
9605,Student_9605,87,65
9606,Student_9606,70,60
9607,Student_9607,94,97
9608,Student_9608,56,62
9609,Student_9609,52,61
9610,Student_9610,90,98
9611,Student_9611,75,100
9612,Student_9612,76,66
9613,Student_9613,54,74
9614,Student_9614,57,84
9615,Student_9615,56,60
9616,Student_9616,52,74
9617,Student_9617,66,65
9618,Student_9618,69,89
9619,Student_9619,97,94
9620,Student_9620,82,81
9621,Student_9621,89,88
9622,Student_9622,75,77
9623,Student_9623,85,79
9624,Student_9624,66,76
9625,Student_9625,57,67
9626,Student_9626,75,80
9627,Student_9627,67,66
9628,Student_9628,58,71
9629,Student_9629,96,89
9630,Student_9630,86,89
9631,Student_9631,57,77
9632,Student_9632,64,52
9633,Student_9633,62,66
9634,Student_9634,65,54
9635,Student_9635,77,61
9636,Student_9636,96,73
9637,Student_9637,70,92
9638,Student_9638,87,72
9639,Student_9639,86,70
9640,Student_9640,71,52
9641,Student_9641,97,64
9642,Student_9642,84,91
9643,Student_9643,97,67
9644,Student_9644,76,61
9645,Student_9645,54,54
9646,Student_9646,58,68
9647,Student_9647,67,58
9648,Student_9648,59,75
9649,Student_9649,72,90
9650,Student_9650,88,95
9651,Student_9651,83,55
9652,Student_9652,83,86
9653,Student_9653,82,65
9654,Student_9654,61,51
9655,Student_9655,52,77
9656,Student_9656,60,94
9657,Student_9657,92,78
9658,Student_9658,73,50
9659,Student_9659,80,79
9660,Student_9660,91,94
9661,Student_9661,55,98
9662,Student_9662,92,96
9663,Student_9663,70,74
9664,Student_9664,53,74
9665,Student_9665,90,90
9666,Student_9666,56,74
9667,Student_9667,51,65
9668,Student_9668,80,72
9669,Student_9669,75,98
9670,Student_9670,55,79
9671,Student_9671,66,82
9672,Student_9672,69,71
9673,Student_9673,61,90
9674,Student_9674,94,84
9675,Student_9675,88,59
9676,Student_9676,74,50
9677,Student_9677,83,100
9678,Student_9678,88,95
9679,Student_9679,71,63
9680,Student_9680,96,61
9681,Student_9681,81,87
9682,Student_9682,94,59
9683,Student_9683,56,70
9684,Student_9684,95,93
9685,Student_9685,52,51
9686,Student_9686,51,79
9687,Student_9687,67,58
9688,Student_9688,83,89
9689,Student_9689,50,72
9690,Student_9690,84,63
9691,Student_9691,60,69
9692,Student_9692,96,73
9693,Student_9693,75,82
9694,Student_9694,59,83
9695,Student_9695,98,87
9696,Student_9696,89,63
9697,Student_9697,57,73
9698,Student_9698,78,58
9699,Student_9699,53,88
9700,Student_9700,59,64
9701,Student_9701,59,99
9702,Student_9702,58,91
9703,Student_9703,100,85
9704,Student_9704,73,82
9705,Student_9705,100,65
9706,Student_9706,81,67
9707,Student_9707,57,65
9708,Student_9708,83,76
9709,Student_9709,75,70
9710,Student_9710,71,61
9711,Student_9711,54,82
9712,Student_9712,50,85
9713,Student_9713,82,54
9714,Student_9714,70,54
9715,Student_9715,54,96
9716,Student_9716,68,79
9717,Student_9717,95,86
9718,Student_9718,63,82
9719,Student_9719,90,61
9720,Student_9720,99,68
9721,Student_9721,94,92
9722,Student_9722,57,79
9723,Student_9723,89,67
9724,Student_9724,97,98
9725,Student_9725,84,100
9726,Student_9726,75,58
9727,Student_9727,53,77
9728,Student_9728,63,56
9729,Student_9729,97,73
9730,Student_9730,92,93
9731,Student_9731,92,71
9732,Student_9732,52,72
9733,Student_9733,99,54
9734,Student_9734,80,83
9735,Student_9735,55,52
9736,Student_9736,78,58
9737,Student_9737,60,55
9738,Student_9738,93,76
9739,Student_9739,95,77
9740,Student_9740,82,74
9741,Student_9741,74,86
9742,Student_9742,79,80
9743,Student_9743,93,63
9744,Student_9744,69,52
9745,Student_9745,62,60
9746,Student_9746,94,78
9747,Student_9747,55,83
9748,Student_9748,60,84
9749,Student_9749,71,55
9750,Student_9750,70,51
9751,Student_9751,81,51
9752,Student_9752,97,61
9753,Student_9753,78,87
9754,Student_9754,50,58
9755,Student_9755,91,88
9756,Student_9756,72,65
9757,Student_9757,51,57
9758,Student_9758,84,80
9759,Student_9759,68,85
9760,Student_9760,75,65
9761,Student_9761,67,90
9762,Student_9762,99,71
9763,Student_9763,52,71
9764,Student_9764,69,85
9765,Student_9765,66,79
9766,Student_9766,95,56
9767,Student_9767,50,55
9768,Student_9768,55,60
9769,Student_9769,85,66
9770,Student_9770,69,57
9771,Student_9771,65,89
9772,Student_9772,91,96
9773,Student_9773,58,64
9774,Student_9774,55,76
9775,Student_9775,82,95
9776,Student_9776,80,55
9777,Student_9777,54,98
9778,Student_9778,57,87
9779,Student_9779,79,64
9780,Student_9780,71,71
9781,Student_9781,69,77
9782,Student_9782,98,91
9783,Student_9783,90,71
9784,Student_9784,57,79
9785,Student_9785,50,97
9786,Student_9786,65,92
9787,Student_9787,68,87
9788,Student_9788,56,85
9789,Student_9789,70,98
9790,Student_9790,60,68
9791,Student_9791,92,80
9792,Student_9792,78,80
9793,Student_9793,99,55
9794,Student_9794,96,70
9795,Student_9795,79,68
9796,Student_9796,86,67
9797,Student_9797,67,78
9798,Student_9798,61,94
9799,Student_9799,97,100
9800,Student_9800,72,63
9801,Student_9801,91,63
9802,Student_9802,54,78
9803,Student_9803,93,78
9804,Student_9804,65,88
9805,Student_9805,91,53
9806,Student_9806,80,87
9807,Student_9807,96,60
9808,Student_9808,93,98
9809,Student_9809,85,70
9810,Student_9810,72,57
9811,Student_9811,61,65
9812,Student_9812,71,68
9813,Student_9813,74,90
9814,Student_9814,52,59
9815,Student_9815,81,70
9816,Student_9816,86,92
9817,Student_9817,61,60
9818,Student_9818,62,65
9819,Student_9819,76,94
9820,Student_9820,69,99
9821,Student_9821,51,79
9822,Student_9822,67,92
9823,Student_9823,51,80
9824,Student_9824,68,98
9825,Student_9825,55,54
9826,Student_9826,51,68
9827,Student_9827,53,75
9828,Student_9828,72,61
9829,Student_9829,53,61
9830,Student_9830,73,57
9831,Student_9831,55,57
9832,Student_9832,72,78
9833,Student_9833,78,50
9834,Student_9834,94,77
9835,Student_9835,97,57
9836,Student_9836,100,68
9837,Student_9837,90,70
9838,Student_9838,53,51
9839,Student_9839,52,95
9840,Student_9840,93,63
9841,Student_9841,95,77
9842,Student_9842,56,99
9843,Student_9843,97,97
9844,Student_9844,64,67
9845,Student_9845,91,80
9846,Student_9846,56,99
9847,Student_9847,89,78
9848,Student_9848,50,56
9849,Student_9849,92,64
9850,Student_9850,64,82
9851,Student_9851,57,85
9852,Student_9852,80,51
9853,Student_9853,64,95
9854,Student_9854,79,70
9855,Student_9855,74,92
9856,Student_9856,92,51
9857,Student_9857,88,70
9858,Student_9858,74,59
9859,Student_9859,54,59
9860,Student_9860,100,90
9861,Student_9861,83,89
9862,Student_9862,86,62
9863,Student_9863,100,79
9864,Student_9864,93,85
9865,Student_9865,67,87
9866,Student_9866,97,78
9867,Student_9867,98,82
9868,Student_9868,53,99
9869,Student_9869,76,96
9870,Student_9870,99,76
9871,Student_9871,97,82
9872,Student_9872,82,93
9873,Student_9873,66,74
9874,Student_9874,63,88
9875,Student_9875,81,50
9876,Student_9876,69,91
9877,Student_9877,74,79
9878,Student_9878,90,95
9879,Student_9879,75,62
9880,Student_9880,98,93
9881,Student_9881,66,88
9882,Student_9882,82,94
9883,Student_9883,51,77
9884,Student_9884,86,58
9885,Student_9885,87,66
9886,Student_9886,68,93
9887,Student_9887,99,81
9888,Student_9888,82,79
9889,Student_9889,78,51
9890,Student_9890,73,62
9891,Student_9891,99,68
9892,Student_9892,55,85
9893,Student_9893,82,73
9894,Student_9894,69,56
9895,Student_9895,77,93
9896,Student_9896,51,54
9897,Student_9897,78,60
9898,Student_9898,92,55
9899,Student_9899,69,97
9900,Student_9900,85,72
9901,Student_9901,69,72
9902,Student_9902,100,89
9903,Student_9903,64,78
9904,Student_9904,87,97
9905,Student_9905,92,100
9906,Student_9906,72,69
9907,Student_9907,50,65
9908,Student_9908,86,54
9909,Student_9909,50,96
9910,Student_9910,68,80
9911,Student_9911,77,96
9912,Student_9912,61,81
9913,Student_9913,51,67
9914,Student_9914,89,100
9915,Student_9915,73,93
9916,Student_9916,79,67
9917,Student_9917,100,86
9918,Student_9918,82,70
9919,Student_9919,53,96
9920,Student_9920,91,58
9921,Student_9921,55,58
9922,Student_9922,89,60
9923,Student_9923,50,92
9924,Student_9924,89,89
9925,Student_9925,72,72
9926,Student_9926,98,58
9927,Student_9927,99,50
9928,Student_9928,82,80
9929,Student_9929,90,62
9930,Student_9930,96,51
9931,Student_9931,77,60
9932,Student_9932,88,73
9933,Student_9933,53,84
9934,Student_9934,99,93
9935,Student_9935,88,84
9936,Student_9936,71,63
9937,Student_9937,95,69
9938,Student_9938,60,92
9939,Student_9939,71,62
9940,Student_9940,84,61
9941,Student_9941,52,57
9942,Student_9942,76,97
9943,Student_9943,85,93
9944,Student_9944,51,81
9945,Student_9945,67,82
9946,Student_9946,92,63
9947,Student_9947,72,61
9948,Student_9948,87,51
9949,Student_9949,55,69
9950,Student_9950,59,70
9951,Student_9951,98,92
9952,Student_9952,98,66
9953,Student_9953,83,85
9954,Student_9954,85,57
9955,Student_9955,79,83
9956,Student_9956,74,89
9957,Student_9957,92,71
9958,Student_9958,83,90
9959,Student_9959,62,59
9960,Student_9960,73,98
9961,Student_9961,73,91
9962,Student_9962,62,69
9963,Student_9963,97,54
9964,Student_9964,67,82
9965,Student_9965,76,57
9966,Student_9966,81,74
9967,Student_9967,81,89
9968,Student_9968,60,53
9969,Student_9969,65,64
9970,Student_9970,70,96
9971,Student_9971,54,77
9972,Student_9972,66,68
9973,Student_9973,87,91
9974,Student_9974,69,65
9975,Student_9975,85,95
9976,Student_9976,79,76
9977,Student_9977,67,86
9978,Student_9978,72,95
9979,Student_9979,59,81
9980,Student_9980,68,82
9981,Student_9981,100,77
9982,Student_9982,75,87
9983,Student_9983,71,64
9984,Student_9984,92,69
9985,Student_9985,61,73
9986,Student_9986,89,62
9987,Student_9987,66,83
9988,Student_9988,55,51
9989,Student_9989,85,64
9990,Student_9990,87,58
9991,Student_9991,66,90
9992,Student_9992,55,57
9993,Student_9993,58,91
9994,Student_9994,73,91
9995,Student_9995,57,96
9996,Student_9996,51,61
9997,Student_9997,96,70
9998,Student_9998,52,69
9999,Student_9999,89,72
10000,Student_10000,86,76
